nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01191268,NCT01191268,f7,sex:arm_f_2_uaa10666,0.195,0.163,1.197,2.317e-01
NCT01191268,NCT01191268,f7,sex:arm_f_2_uaa10668,0.081,0.163,0.495,6.208e-01
NCT01191268,NCT01191268,f7,value_1:arm_f_2_uaa10666,-0.025,0.078,-0.318,7.507e-01
NCT01191268,NCT01191268,f7,value_1:arm_f_2_uaa10668,0.036,0.076,0.471,6.376e-01
NCT01621178,NCT01621178,f7,(Intercept),5.092,0.599,8.497,1.930e-16
NCT01621178,NCT01621178,f7,value_1,0.284,0.069,4.135,4.114e-05
NCT01621178,NCT01621178,f7,sex,-0.177,0.135,-1.317,1.885e-01
NCT01621178,NCT01621178,f7,arm_f_2_uaa10825,-0.091,0.815,-0.111,9.113e-01
NCT01621178,NCT01621178,f7,arm_f_2_uaa10826,-2.205,0.916,-2.408,1.640e-02
NCT01621178,NCT01621178,f7,sex:arm_f_2_uaa10825,0.207,0.192,1.077,2.818e-01
NCT01621178,NCT01621178,f7,sex:arm_f_2_uaa10826,0.188,0.191,0.983,3.262e-01
NCT01621178,NCT01621178,f7,value_1:arm_f_2_uaa10825,0.002,0.093,0.025,9.797e-01
NCT01621178,NCT01621178,f7,value_1:arm_f_2_uaa10826,0.253,0.105,2.41,1.627e-02
NCT00641043,NCT00641043,f8,(Intercept),2.495,0.936,2.665,8.031e-03
NCT00641043,NCT00641043,f8,value_1,0.513,0.096,5.367,1.402e-07
NCT00641043,NCT00641043,f8,age10,0.085,0.082,1.032,3.026e-01
NCT00641043,NCT00641043,f8,arm_f_2_uaa10253,0.116,1.205,0.096,9.236e-01
NCT00641043,NCT00641043,f8,sex,0.447,0.176,2.541,1.145e-02
NCT00641043,NCT00641043,f8,age10:arm_f_2_uaa10253,-0.076,0.103,-0.739,4.606e-01
NCT00641043,NCT00641043,f8,arm_f_2_uaa10253:sex,-0.302,0.214,-1.417,1.574e-01
NCT00641043,NCT00641043,f8,value_1:arm_f_2_uaa10253,0.01,0.121,0.08,9.361e-01
NCT00621140,NCT00621140,f8,(Intercept),5.057,0.802,6.303,6.531e-10
NCT00621140,NCT00621140,f8,value_1,0.466,0.084,5.528,5.278e-08
NCT00621140,NCT00621140,f8,age10,-0.144,0.072,-1.993,4.678e-02
NCT00621140,NCT00621140,f8,arm_f_2_uaa10243,-1.744,0.984,-1.773,7.690e-02
NCT00621140,NCT00621140,f8,sex,0.121,0.146,0.832,4.057e-01
NCT00621140,NCT00621140,f8,age10:arm_f_2_uaa10243,0.062,0.089,0.705,4.810e-01
NCT00621140,NCT00621140,f8,arm_f_2_uaa10243:sex,-0.122,0.178,-0.688,4.917e-01
NCT00621140,NCT00621140,f8,value_1:arm_f_2_uaa10243,0.109,0.102,1.069,2.858e-01
NCT00601250,NCT00601250,f8,(Intercept),3.253,0.708,4.594,5.167e-06
NCT00601250,NCT00601250,f8,value_1,0.591,0.072,8.196,1.218e-15
NCT00601250,NCT00601250,f8,age10,-0.014,0.057,-0.248,8.039e-01
NCT00601250,NCT00601250,f8,arm_f_2_uaa10222,0.073,0.821,0.09,9.287e-01
NCT00601250,NCT00601250,f8,sex,0.139,0.128,1.092,2.751e-01
NCT00601250,NCT00601250,f8,age10:arm_f_2_uaa10222,-0.064,0.068,-0.943,3.460e-01
NCT00601250,NCT00601250,f8,arm_f_2_uaa10222:sex,-0.144,0.147,-0.983,3.260e-01
NCT00601250,NCT00601250,f8,value_1:arm_f_2_uaa10222,-0.026,0.083,-0.317,7.517e-01
NCT00602472,NCT00602472,f8,(Intercept),2.921,0.576,5.072,4.647e-07
NCT00602472,NCT00602472,f8,value_1,0.673,0.06,11.314,4.495e-28
NCT00602472,NCT00602472,f8,age10,-0.064,0.051,-1.243,2.141e-01
NCT00602472,NCT00602472,f8,arm_f_2_uaa10225,0.37,0.673,0.549,5.829e-01
NCT00602472,NCT00602472,f8,sex,-0.059,0.099,-0.599,5.495e-01
NCT00602472,NCT00602472,f8,age10:arm_f_2_uaa10225,-0.046,0.059,-0.788,4.308e-01
NCT00602472,NCT00602472,f8,arm_f_2_uaa10225:sex,0.127,0.115,1.107,2.685e-01
NCT00602472,NCT00602472,f8,value_1:arm_f_2_uaa10225,-0.092,0.07,-1.326,1.851e-01
NCT00622284,NCT00622284,f8,(Intercept),2.947,0.295,9.978,9.331e-23
NCT00622284,NCT00622284,f8,value_1,0.562,0.03,18.593,1.037e-69
NCT00622284,NCT00622284,f8,age10,-0.032,0.028,-1.147,2.515e-01
NCT00622284,NCT00622284,f8,arm_f_2_uaa10247,-0.288,0.414,-0.695,4.869e-01
NCT00622284,NCT00622284,f8,sex,-0.175,0.054,-3.249,1.185e-03
NCT00622284,NCT00622284,f8,age10:arm_f_2_uaa10247,-0.028,0.04,-0.702,4.830e-01
NCT00622284,NCT00622284,f8,arm_f_2_uaa10247:sex,0.221,0.076,2.899,3.801e-03
NCT00622284,NCT00622284,f8,value_1:arm_f_2_uaa10247,0.069,0.043,1.621,1.053e-01
NCT00654381,NCT00654381,f8,(Intercept),-1.477,1.209,-1.221,2.226e-01
NCT00654381,NCT00654381,f8,value_1,1.261,0.135,9.335,2.537e-19
NCT00654381,NCT00654381,f8,age10,-0.017,0.102,-0.169,8.656e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10263,1.062,1.492,0.712,4.767e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10264,0.634,1.545,0.41,6.818e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10267,0.013,1.498,0.009,9.929e-01
NCT00654381,NCT00654381,f8,sex,-0.166,0.197,-0.843,3.999e-01
NCT00654381,NCT00654381,f8,age10:arm_f_2_uaa10263,-0.012,0.12,-0.096,9.232e-01
NCT00654381,NCT00654381,f8,age10:arm_f_2_uaa10264,0.02,0.123,0.164,8.696e-01
NCT00654381,NCT00654381,f8,age10:arm_f_2_uaa10267,0.094,0.121,0.779,4.366e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10263:sex,0.26,0.241,1.08,2.806e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10264:sex,-0.003,0.241,-0.012,9.902e-01
NCT00654381,NCT00654381,f8,arm_f_2_uaa10267:sex,0.015,0.241,0.064,9.494e-01
NCT00654381,NCT00654381,f8,value_1:arm_f_2_uaa10263,-0.257,0.164,-1.565,1.181e-01
NCT00654381,NCT00654381,f8,value_1:arm_f_2_uaa10264,-0.204,0.166,-1.227,2.203e-01
NCT00654381,NCT00654381,f8,value_1:arm_f_2_uaa10267,-0.129,0.162,-0.793,4.283e-01
NCT00954447,NCT00954447,f8,(Intercept),3.004,0.425,7.072,2.566e-12
NCT00954447,NCT00954447,f8,value_1,0.69,0.041,16.789,4.141e-57
NCT00954447,NCT00954447,f8,age10,-0.056,0.035,-1.6,1.099e-01
NCT00954447,NCT00954447,f8,arm_f_2_uaa10443,0.219,0.589,0.373,7.094e-01
NCT00954447,NCT00954447,f8,sex,-0.198,0.069,-2.855,4.380e-03
NCT00954447,NCT00954447,f8,age10:arm_f_2_uaa10443,-0.032,0.05,-0.643,5.200e-01
NCT00954447,NCT00954447,f8,arm_f_2_uaa10443:sex,-0.014,0.098,-0.143,8.860e-01
NCT00954447,NCT00954447,f8,value_1:arm_f_2_uaa10443,-0.078,0.058,-1.351,1.770e-01
NCT00798161,NCT00798161,f8,(Intercept),2.924,1.241,2.357,1.870e-02
NCT00798161,NCT00798161,f8,value_1,0.572,0.116,4.949,9.214e-07
NCT00798161,NCT00798161,f8,age10,0.111,0.109,1.018,3.092e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10361,1.107,1.521,0.728,4.669e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10362,0.037,1.51,0.024,9.806e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10363,0.91,1.489,0.611,5.414e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10364,-0.041,1.532,-0.027,9.786e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10365,-0.33,1.534,-0.215,8.297e-01
NCT00798161,NCT00798161,f8,sex,-0.224,0.222,-1.005,3.153e-01
NCT00798161,NCT00798161,f8,age10:arm_f_2_uaa10361,-0.055,0.132,-0.414,6.787e-01
NCT00798161,NCT00798161,f8,age10:arm_f_2_uaa10362,-0.089,0.131,-0.675,5.001e-01
NCT00798161,NCT00798161,f8,age10:arm_f_2_uaa10363,-0.104,0.13,-0.801,4.232e-01
NCT00798161,NCT00798161,f8,age10:arm_f_2_uaa10364,-0.062,0.131,-0.474,6.354e-01
NCT00798161,NCT00798161,f8,age10:arm_f_2_uaa10365,-0.126,0.133,-0.95,3.422e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10361:sex,-0.25,0.273,-0.914,3.610e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10362:sex,0.23,0.272,0.849,3.964e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10363:sex,0.356,0.271,1.311,1.903e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10364:sex,-0.099,0.271,-0.365,7.154e-01
NCT00798161,NCT00798161,f8,arm_f_2_uaa10365:sex,-0.108,0.271,-0.399,6.902e-01
NCT00798161,NCT00798161,f8,value_1:arm_f_2_uaa10361,-0.101,0.142,-0.711,4.770e-01
NCT00798161,NCT00798161,f8,value_1:arm_f_2_uaa10362,-0.119,0.139,-0.851,3.950e-01
NCT00798161,NCT00798161,f8,value_1:arm_f_2_uaa10363,-0.173,0.141,-1.223,2.217e-01
NCT00798161,NCT00798161,f8,value_1:arm_f_2_uaa10364,-0.051,0.146,-0.352,7.252e-01
NCT00798161,NCT00798161,f8,value_1:arm_f_2_uaa10365,0.082,0.144,0.567,5.706e-01
NCT00915772,NCT00915772,f8,(Intercept),2.622,0.67,3.91,1.037e-04
NCT00915772,NCT00915772,f8,value_1,0.726,0.072,10.061,5.621e-22
NCT00915772,NCT00915772,f8,age10,-0.105,0.067,-1.569,1.173e-01
NCT00915772,NCT00915772,f8,arm_f_2_uaa10431,0.743,0.881,0.843,3.995e-01
NCT00915772,NCT00915772,f8,arm_f_2_uaa10432,1.981,0.902,2.196,2.851e-02
NCT00915772,NCT00915772,f8,sex,0.004,0.143,0.029,9.770e-01
NCT00915772,NCT00915772,f8,age10:arm_f_2_uaa10431,0.006,0.088,0.072,9.428e-01
NCT00915772,NCT00915772,f8,age10:arm_f_2_uaa10432,-0.127,0.094,-1.354,1.764e-01
NCT00915772,NCT00915772,f8,arm_f_2_uaa10431:sex,-0.092,0.19,-0.487,6.262e-01
NCT00915772,NCT00915772,f8,arm_f_2_uaa10432:sex,0.267,0.204,1.308,1.913e-01
NCT00915772,NCT00915772,f8,value_1:arm_f_2_uaa10431,-0.112,0.094,-1.195,2.324e-01
NCT00915772,NCT00915772,f8,value_1:arm_f_2_uaa10432,-0.222,0.097,-2.277,2.319e-02
NCT01438814,NCT01438814,f8,(Intercept),2.794,0.498,5.61,2.963e-08
NCT01438814,NCT01438814,f8,value_1,0.548,0.053,10.261,4.768e-23
NCT01438814,NCT01438814,f8,age10,-0.029,0.04,-0.711,4.771e-01
NCT01438814,NCT01438814,f8,arm_f_2_uaa10774,0.083,0.672,0.123,9.018e-01
NCT01438814,NCT01438814,f8,sex,-0.05,0.086,-0.577,5.644e-01
NCT01438814,NCT01438814,f8,age10:arm_f_2_uaa10774,-0.004,0.057,-0.076,9.394e-01
NCT01438814,NCT01438814,f8,arm_f_2_uaa10774:sex,-0.051,0.122,-0.422,6.735e-01
NCT01438814,NCT01438814,f8,value_1:arm_f_2_uaa10774,-0.005,0.07,-0.07,9.440e-01
NCT01215097,NCT01215097,f8,(Intercept),0.592,0.821,0.722,4.711e-01
NCT01215097,NCT01215097,f8,value_1,0.95,0.092,10.341,1.489e-21
NCT01215097,NCT01215097,f8,age10,-0.051,0.084,-0.603,5.469e-01
NCT01215097,NCT01215097,f8,arm_f_2_uaa10696,2.635,0.991,2.658,8.296e-03
NCT01215097,NCT01215097,f8,sex,-0.158,0.146,-1.076,2.828e-01
NCT01215097,NCT01215097,f8,age10:arm_f_2_uaa10696,-0.012,0.096,-0.122,9.027e-01
NCT01215097,NCT01215097,f8,arm_f_2_uaa10696:sex,0.113,0.177,0.639,5.231e-01
NCT01215097,NCT01215097,f8,value_1:arm_f_2_uaa10696,-0.4,0.11,-3.637,3.263e-04
NCT01214239,NCT01214239,f8,(Intercept),0.785,1.027,0.764,4.454e-01
NCT01214239,NCT01214239,f8,value_1,0.711,0.102,6.955,2.412e-11
NCT01214239,NCT01214239,f8,age10,0.205,0.102,2.01,4.539e-02
NCT01214239,NCT01214239,f8,arm_f_2_uaa10693,1.872,1.218,1.537,1.254e-01
NCT01214239,NCT01214239,f8,sex,-0.044,0.189,-0.232,8.169e-01
NCT01214239,NCT01214239,f8,age10:arm_f_2_uaa10693,-0.205,0.12,-1.703,8.962e-02
NCT01214239,NCT01214239,f8,arm_f_2_uaa10693:sex,0.086,0.229,0.377,7.063e-01
NCT01214239,NCT01214239,f8,value_1:arm_f_2_uaa10693,-0.152,0.125,-1.219,2.239e-01
NCT01204294,NCT01204294,f8,(Intercept),5.011,1.171,4.278,2.226e-05
NCT01204294,NCT01204294,f8,value_1,0.369,0.121,3.05,2.397e-03
NCT01204294,NCT01204294,f8,age10,-0.117,0.073,-1.613,1.073e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10681,-2.53,1.51,-1.676,9.425e-02
NCT01204294,NCT01204294,f8,arm_f_2_uaa10682,-1.693,1.509,-1.122,2.625e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10683,-1.687,1.489,-1.133,2.578e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10684,-2.321,1.378,-1.684,9.283e-02
NCT01204294,NCT01204294,f8,arm_f_2_uaa10685,-2.415,1.46,-1.654,9.863e-02
NCT01204294,NCT01204294,f8,arm_f_2_uaa10686,-0.925,1.524,-0.607,5.442e-01
NCT01204294,NCT01204294,f8,sex,-0.071,0.169,-0.418,6.760e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10681,0.071,0.099,0.723,4.701e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10682,-0.003,0.111,-0.028,9.776e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10683,-0.068,0.101,-0.678,4.984e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10684,0.06,0.088,0.683,4.948e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10685,-0.036,0.104,-0.349,7.270e-01
NCT01204294,NCT01204294,f8,age10:arm_f_2_uaa10686,0.081,0.11,0.733,4.636e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10681:sex,-0.116,0.216,-0.536,5.918e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10682:sex,0.157,0.242,0.649,5.166e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10683:sex,0.021,0.218,0.097,9.229e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10684:sex,-0.202,0.203,-0.994,3.207e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10685:sex,-0.034,0.237,-0.144,8.855e-01
NCT01204294,NCT01204294,f8,arm_f_2_uaa10686:sex,0.13,0.236,0.548,5.840e-01
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10681,0.249,0.151,1.648,9.994e-02
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10682,0.206,0.154,1.337,1.818e-01
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10683,0.24,0.151,1.591,1.122e-01
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10684,0.275,0.138,1.983,4.787e-02
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10685,0.329,0.148,2.226,2.640e-02
NCT01204294,NCT01204294,f8,value_1:arm_f_2_uaa10686,0.009,0.145,0.061,9.513e-01
NCT01792518,NCT01792518,f8,(Intercept),2.26,0.81,2.79,5.563e-03
NCT01792518,NCT01792518,f8,value_1,0.771,0.075,10.215,1.361e-21
NCT01792518,NCT01792518,f8,age10,-0.081,0.071,-1.146,2.525e-01
NCT01792518,NCT01792518,f8,arm_f_2_uaa10927,1.665,1.117,1.49,1.371e-01
NCT01792518,NCT01792518,f8,sex,0.003,0.133,0.02,9.841e-01
NCT01792518,NCT01792518,f8,age10:arm_f_2_uaa10927,-0.054,0.095,-0.568,5.707e-01
NCT01792518,NCT01792518,f8,arm_f_2_uaa10927:sex,-0.09,0.187,-0.479,6.320e-01
NCT01792518,NCT01792518,f8,value_1:arm_f_2_uaa10927,-0.236,0.106,-2.226,2.664e-02
NCT01210001,NCT01210001,f8,(Intercept),2.65,0.712,3.722,2.216e-04
NCT01210001,NCT01210001,f8,value_1,0.661,0.074,8.947,8.177e-18
NCT01210001,NCT01210001,f8,age10,-0.012,0.064,-0.182,8.560e-01
NCT01210001,NCT01210001,f8,arm_f_2_uaa10689,0.049,1.01,0.049,9.613e-01
NCT01210001,NCT01210001,f8,arm_f_2_uaa10690,0.54,1.063,0.508,6.118e-01
NCT01210001,NCT01210001,f8,sex,-0.01,0.137,-0.076,9.392e-01
NCT01210001,NCT01210001,f8,age10:arm_f_2_uaa10689,0.162,0.093,1.75,8.082e-02
NCT01210001,NCT01210001,f8,age10:arm_f_2_uaa10690,0.152,0.098,1.558,1.199e-01
NCT01210001,NCT01210001,f8,arm_f_2_uaa10689:sex,0.146,0.191,0.767,4.435e-01
NCT01210001,NCT01210001,f8,arm_f_2_uaa10690:sex,-0.025,0.19,-0.133,8.939e-01
NCT01210001,NCT01210001,f8,value_1:arm_f_2_uaa10689,-0.185,0.105,-1.766,7.796e-02
NCT01210001,NCT01210001,f8,value_1:arm_f_2_uaa10690,-0.238,0.11,-2.168,3.067e-02
NCT01177813,NCT01177813,f8,(Intercept),3.108,0.616,5.046,5.513e-07
NCT01177813,NCT01177813,f8,value_1,0.607,0.066,9.209,2.485e-19
NCT01177813,NCT01177813,f8,age10,-0.021,0.048,-0.447,6.548e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10644,0.62,0.84,0.738,4.604e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10645,-0.557,0.831,-0.67,5.029e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10647,-0.867,0.871,-0.995,3.199e-01
NCT01177813,NCT01177813,f8,sex,-0.004,0.104,-0.037,9.702e-01
NCT01177813,NCT01177813,f8,age10:arm_f_2_uaa10644,0.055,0.066,0.833,4.048e-01
NCT01177813,NCT01177813,f8,age10:arm_f_2_uaa10645,0.123,0.066,1.86,6.325e-02
NCT01177813,NCT01177813,f8,age10:arm_f_2_uaa10647,-0.023,0.071,-0.331,7.407e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10644:sex,-0.067,0.149,-0.451,6.520e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10645:sex,-0.137,0.15,-0.916,3.600e-01
NCT01177813,NCT01177813,f8,arm_f_2_uaa10647:sex,0.049,0.149,0.328,7.433e-01
NCT01177813,NCT01177813,f8,value_1:arm_f_2_uaa10644,-0.185,0.089,-2.081,3.778e-02
NCT01177813,NCT01177813,f8,value_1:arm_f_2_uaa10645,-0.091,0.089,-1.028,3.040e-01
NCT01177813,NCT01177813,f8,value_1:arm_f_2_uaa10647,0.048,0.094,0.517,6.050e-01
NCT01159600,NCT01159600,f8,(Intercept),2.439,0.395,6.171,9.062e-10
NCT01159600,NCT01159600,f8,value_1,0.664,0.039,17.044,7.057e-59
NCT01159600,NCT01159600,f8,age10,0.007,0.036,0.197,8.438e-01
NCT01159600,NCT01159600,f8,arm_f_2_uaa10627,0.912,0.558,1.634,1.026e-01
NCT01159600,NCT01159600,f8,arm_f_2_uaa10628,0.665,0.556,1.195,2.322e-01
NCT01159600,NCT01159600,f8,sex,-0.056,0.067,-0.825,4.092e-01
NCT01159600,NCT01159600,f8,age10:arm_f_2_uaa10627,0.055,0.05,1.106,2.690e-01
NCT01159600,NCT01159600,f8,age10:arm_f_2_uaa10628,0.117,0.05,2.339,1.949e-02
NCT01159600,NCT01159600,f8,arm_f_2_uaa10627:sex,-0.204,0.095,-2.157,3.122e-02
NCT01159600,NCT01159600,f8,arm_f_2_uaa10628:sex,-0.189,0.096,-1.973,4.877e-02
NCT01159600,NCT01159600,f8,value_1:arm_f_2_uaa10627,-0.209,0.057,-3.685,2.380e-04
NCT01159600,NCT01159600,f8,value_1:arm_f_2_uaa10628,-0.224,0.055,-4.045,5.551e-05
NCT01167881,NCT01167881,f8,(Intercept),3.367,0.361,9.322,3.854e-20
NCT01167881,NCT01167881,f8,value_1,0.586,0.038,15.619,3.992e-51
NCT01167881,NCT01167881,f8,age10,-0.12,0.031,-3.912,9.546e-05
NCT01167881,NCT01167881,f8,arm_f_2_uaa10635,0.319,0.519,0.614,5.392e-01
NCT01167881,NCT01167881,f8,sex,-0.074,0.064,-1.166,2.440e-01
NCT01167881,NCT01167881,f8,age10:arm_f_2_uaa10635,0.106,0.044,2.421,1.560e-02
NCT01167881,NCT01167881,f8,arm_f_2_uaa10635:sex,0.014,0.091,0.156,8.761e-01
NCT01167881,NCT01167881,f8,value_1:arm_f_2_uaa10635,-0.134,0.054,-2.468,1.370e-02
NCT01164501,NCT01164501,f8,(Intercept),2.291,0.585,3.918,9.799e-05
NCT01164501,NCT01164501,f8,value_1,0.75,0.055,13.585,1.593e-37
NCT01164501,NCT01164501,f8,age10,-0.032,0.053,-0.614,5.392e-01
NCT01164501,NCT01164501,f8,arm_f_2_uaa10631,1.558,1.196,1.303,1.930e-01
NCT01164501,NCT01164501,f8,arm_f_2_uaa10632,-0.425,0.825,-0.515,6.065e-01
NCT01164501,NCT01164501,f8,sex,-0.137,0.091,-1.504,1.331e-01
NCT01164501,NCT01164501,f8,age10:arm_f_2_uaa10631,-0.186,0.111,-1.671,9.521e-02
NCT01164501,NCT01164501,f8,age10:arm_f_2_uaa10632,0.094,0.073,1.29,1.973e-01
NCT01164501,NCT01164501,f8,arm_f_2_uaa10631:sex,0.09,0.193,0.467,6.406e-01
NCT01164501,NCT01164501,f8,arm_f_2_uaa10632:sex,0.225,0.13,1.737,8.275e-02
NCT01164501,NCT01164501,f8,value_1:arm_f_2_uaa10631,-0.116,0.112,-1.037,3.000e-01
NCT01164501,NCT01164501,f8,value_1:arm_f_2_uaa10632,-0.092,0.079,-1.171,2.418e-01
NCT01370005,NCT01370005,f8,(Intercept),1.771,0.493,3.59,3.510e-04
NCT01370005,NCT01370005,f8,value_1,0.878,0.05,17.558,1.127e-58
NCT01370005,NCT01370005,f8,age10,-0.131,0.042,-3.149,1.697e-03
NCT01370005,NCT01370005,f8,arm_f_2_uaa10737,0.611,0.68,0.898,3.693e-01
NCT01370005,NCT01370005,f8,arm_f_2_uaa10738,0.281,0.699,0.402,6.876e-01
NCT01370005,NCT01370005,f8,sex,-0.002,0.074,-0.02,9.837e-01
NCT01370005,NCT01370005,f8,age10:arm_f_2_uaa10737,0.215,0.059,3.648,2.809e-04
NCT01370005,NCT01370005,f8,age10:arm_f_2_uaa10738,0.167,0.056,2.999,2.795e-03
NCT01370005,NCT01370005,f8,arm_f_2_uaa10737:sex,-0.22,0.104,-2.121,3.425e-02
NCT01370005,NCT01370005,f8,arm_f_2_uaa10738:sex,-0.222,0.102,-2.164,3.074e-02
NCT01370005,NCT01370005,f8,value_1:arm_f_2_uaa10737,-0.305,0.068,-4.487,8.272e-06
NCT01370005,NCT01370005,f8,value_1:arm_f_2_uaa10738,-0.228,0.071,-3.224,1.316e-03
NCT01306214,NCT01306214,f8,(Intercept),1.085,0.721,1.506,1.328e-01
NCT01306214,NCT01306214,f8,value_1,0.789,0.074,10.664,2.976e-24
NCT01306214,NCT01306214,f8,age10,0.018,0.053,0.336,7.373e-01
NCT01306214,NCT01306214,f8,arm_f_2_uaa10725,2.416,0.999,2.417,1.598e-02
NCT01306214,NCT01306214,f8,arm_f_2_uaa10726,0.659,1.003,0.657,5.113e-01
NCT01306214,NCT01306214,f8,sex,0.052,0.108,0.48,6.316e-01
NCT01306214,NCT01306214,f8,age10:arm_f_2_uaa10725,0.098,0.08,1.221,2.226e-01
NCT01306214,NCT01306214,f8,age10:arm_f_2_uaa10726,0.004,0.077,0.052,9.584e-01
NCT01306214,NCT01306214,f8,arm_f_2_uaa10725:sex,-0.131,0.152,-0.867,3.865e-01
NCT01306214,NCT01306214,f8,arm_f_2_uaa10726:sex,0.134,0.152,0.88,3.792e-01
NCT01306214,NCT01306214,f8,value_1:arm_f_2_uaa10725,-0.401,0.102,-3.938,9.278e-05
NCT01306214,NCT01306214,f8,value_1:arm_f_2_uaa10726,-0.156,0.105,-1.487,1.377e-01
NCT01368081,NCT01368081,f8,(Intercept),2.927,0.313,9.363,4.312e-20
NCT01368081,NCT01368081,f8,value_1,0.499,0.032,15.563,1.815e-49
NCT01368081,NCT01368081,f8,age10,0.015,0.024,0.609,5.428e-01
NCT01368081,NCT01368081,f8,arm_f_2_uaa10734,-0.522,0.428,-1.222,2.221e-01
NCT01368081,NCT01368081,f8,sex,0.016,0.054,0.297,7.667e-01
NCT01368081,NCT01368081,f8,age10:arm_f_2_uaa10734,0.042,0.033,1.268,2.052e-01
NCT01368081,NCT01368081,f8,arm_f_2_uaa10734:sex,-0,0.076,-0.002,9.980e-01
NCT01368081,NCT01368081,f8,value_1:arm_f_2_uaa10734,0.032,0.044,0.726,4.678e-01
NCT01422876,NCT01422876,f8,(Intercept),2.35,0.538,4.364,1.370e-05
NCT01422876,NCT01422876,f8,value_1,0.663,0.053,12.391,1.698e-33
NCT01422876,NCT01422876,f8,age10,-0.048,0.045,-1.081,2.800e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10768,-0.041,0.73,-0.057,9.549e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10769,0.804,0.754,1.066,2.866e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10770,0.518,0.749,0.692,4.890e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10771,0.679,0.754,0.901,3.679e-01
NCT01422876,NCT01422876,f8,sex,-0.124,0.094,-1.325,1.853e-01
NCT01422876,NCT01422876,f8,age10:arm_f_2_uaa10768,0.154,0.063,2.428,1.533e-02
NCT01422876,NCT01422876,f8,age10:arm_f_2_uaa10769,0.081,0.066,1.222,2.218e-01
NCT01422876,NCT01422876,f8,age10:arm_f_2_uaa10770,0.12,0.065,1.849,6.471e-02
NCT01422876,NCT01422876,f8,age10:arm_f_2_uaa10771,0.125,0.064,1.957,5.058e-02
NCT01422876,NCT01422876,f8,arm_f_2_uaa10768:sex,0.002,0.133,0.015,9.878e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10769:sex,-0.044,0.133,-0.334,7.382e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10770:sex,-0.072,0.133,-0.538,5.905e-01
NCT01422876,NCT01422876,f8,arm_f_2_uaa10771:sex,-0.032,0.132,-0.243,8.080e-01
NCT01422876,NCT01422876,f8,value_1:arm_f_2_uaa10768,-0.106,0.072,-1.462,1.440e-01
NCT01422876,NCT01422876,f8,value_1:arm_f_2_uaa10769,-0.167,0.075,-2.222,2.647e-02
NCT01422876,NCT01422876,f8,value_1:arm_f_2_uaa10770,-0.197,0.075,-2.619,8.913e-03
NCT01422876,NCT01422876,f8,value_1:arm_f_2_uaa10771,-0.222,0.075,-2.938,3.357e-03
NCT01708902,NCT01708902,f8,(Intercept),3.385,0.817,4.145,3.827e-05
NCT01708902,NCT01708902,f8,value_1,0.483,0.075,6.455,2.037e-10
